5.000001966340188453e-01
5.077318462557933731e-01
5.154642824136432822e-01
5.373708851873627568e-01
5.489691461560999297e-01
5.592782744971576125e-01
5.554124496862704596e-01
5.502574922477038166e-01
5.541241035946664617e-01
5.644332319357242556e-01
5.889177066967647978e-01
5.979377024101432125e-01
6.030930531167475461e-01
6.237113097988630228e-01
6.314429594206375507e-01
6.507732632791868310e-01
6.713915199613024187e-01
6.945872553627012724e-01
7.048975635078722490e-01
7.190729099278549974e-01
7.396911666099704741e-01
7.448461240485371171e-01
7.500002949510282679e-01
7.551548591215572204e-01
7.783505945229560741e-01
7.873713767724098700e-01
8.015467231923926184e-01
8.144333302527336782e-01
8.286086766727164266e-01
8.286086766727164266e-01
8.363403262944909544e-01
8.453607152759070598e-01
8.530935447017946593e-01
8.672688911217774077e-01
8.801551049140807770e-01
8.853092758165719278e-01
8.891754938954968823e-01
8.904646265231762614e-01
9.020624942238757438e-01
8.994846222365546762e-01
9.085050112179707815e-01
9.252578363572367959e-01
9.278357083445578635e-01
9.304131870638411295e-01
9.381448366856156573e-01
9.420110547645406118e-01
9.381448366856156573e-01
9.239694902656329090e-01
9.110824899372540475e-01
9.046399729431590098e-01
8.904646265231762614e-01
8.840209297249680409e-01
8.827317970972886618e-01
8.775776261947975110e-01
8.724230620242685585e-01
8.775776261947975110e-01
8.801551049140807770e-01
8.672688911217774077e-01
8.530935447017946593e-01
8.466498479035864388e-01
8.440723691843030618e-01
8.453607152759070598e-01
8.376290656541325319e-01
8.195875011552248290e-01
8.054129412713175729e-01
7.938150735706182015e-01
7.886601161320515585e-01
7.744843764440311196e-01
7.731960303524271216e-01
7.783505945229560741e-01
7.886601161320515585e-01
7.989692444731093524e-01
7.976801118454299733e-01
7.989692444731093524e-01
8.118558515334504122e-01
8.234533259661120930e-01
8.324745014836036905e-01
8.427840230926991749e-01
8.492269333548320143e-01
8.569585829766064311e-01
8.595360616958898081e-01
8.698455833049852925e-01
8.853092758165719278e-01
8.943296647979880332e-01
9.059283190347628967e-01
9.097941438456501606e-01
9.149487080161790020e-01
9.123716225649334266e-01
9.033508403154796307e-01
8.904646265231762614e-01
8.775776261947975110e-01
8.698455833049852925e-01
8.556702368850025442e-01
8.505156727144735918e-01
8.466498479035864388e-01
8.363403262944909544e-01
8.234533259661120930e-01
8.041238086436381938e-01
7.822172058699187192e-01
7.667527268222565917e-01
7.461336836040656229e-01
7.332474698117622536e-01
7.229379482026667691e-01
